2018-10-04T07:10:18.460-0400 ERROR BEGIN UNLOGGED BATCH
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 05:52:38.685', 6,15312357,557074.61,545.791);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:10:47.156', 8,13044366,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:10:48.157', 8,13107699,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:10:49.158', 8,13176612,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:10:50.159', 8,13235760,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:10:51.219', 8,13269798,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:10:52.220', 8,13311369,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:10:53.221', 8,13383351,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:10:54.222', 8,13459797,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:10:55.223', 8,13543497,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:10:56.224', 8,13624686,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:10:57.225', 8,13720941,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:10:58.226', 8,13793481,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:10:59.227', 8,13849560,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:00.253', 8,13924611,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:01.254', 8,13997430,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:02.255', 8,14074155,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:03.256', 8,14139162,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:04.257', 8,14218677,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:05.258', 8,14292612,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:06.259', 8,14386077,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:07.260', 8,14467266,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:08.262', 8,14559615,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:09.263', 8,14620995,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:10.264', 8,14705532,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:11.265', 8,14806251,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:12.266', 8,14875164,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:13.267', 8,14944077,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:14.268', 8,15022197,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:15.269', 8,15103386,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:16.270', 8,15176484,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:17.271', 8,15253209,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:18.272', 8,15337188,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:19.273', 8,15423120,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:20.274', 8,15506820,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:21.275', 8,15596100,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:22.276', 8,15682311,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:23.277', 8,15792795,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:24.278', 8,15869520,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:25.279', 8,15934806,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:26.281', 8,15997302,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:27.281', 8,16073190,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:28.283', 8,16164144,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:29.284', 8,16229709,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:30.285', 8,16314246,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:31.286', 8,16400736,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:32.287', 8,16468533,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:33.288', 8,16545258,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:34.289', 8,16632864,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:35.290', 8,16686990,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:36.291', 8,16767063,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:37.292', 8,16842672,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:38.295', 8,16890939,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:39.296', 8,16955946,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:40.297', 8,17012304,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:41.298', 8,17086239,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:42.299', 8,17147898,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:43.300', 8,17220717,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:44.302', 8,17296326,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:45.303', 8,17361612,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:46.305', 8,17453124,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:47.306', 8,17520642,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:48.307', 8,17582022,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:49.308', 8,17644797,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:50.309', 8,17715105,322381.14,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:51.310', 8,17784018,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:52.311', 8,17842329,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:53.312', 8,17925750,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:54.313', 8,17989641,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:55.314', 8,18061902,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:56.315', 8,18119934,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:57.316', 8,18164853,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:58.317', 8,18226512,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:11:59.318', 8,18302121,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:12:00.319', 8,18386937,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:12:01.320', 8,18467847,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:12:02.321', 8,18523089,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:12:03.322', 8,18571914,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:12:04.323', 8,18622692,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:12:05.324', 8,18711135,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:12:06.325', 8,18787023,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:12:07.326', 8,18871281,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:12:08.329', 8,18953865,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:12:09.330', 8,19010502,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:12:10.331', 8,19070208,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:12:11.332', 8,19133541,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:12:12.333', 8,19204407,268650.95,126.934);
 INSERT INTO JmxMetrics.TestResults (timestamp, liveSSTableCount, allMemtablesLiveDataSize, readLatency95thPercentile, writeLatency95thPercentile)  VALUES ('2018-10-04 06:12:13.334', 8,19275552,268650.95,126.934);
